1472786263, 25356
1472788801, 24409
1472790600, 22570
1472791501, 22152
1472792400, 19618
1472862600, 13348
1472863501, 13247
1472865300, 15264
1472866201, 16010
1472868900, 16790
1472870700, 18784
1472871601, 18669
1472872501, 17908
1472873401, 19008
1472875201, 20072
1472876100, 19579
1472877001, 18954
1472878800, 20194
1472879701, 20790
1472880601, 20239
1472881501, 17724
1472882400, 18070
1472887802, 21623
1472903100, 18090
1472904002, 17594
1472904901, 13401
1472906701, 14889
1472909401, 12973
1472911200, 14421
1472912101, 14672
1472913005, 30603
1472919301, 19328
1472920200, 18503
1472921101, 16606
1472922063, 17548
1472922901, 14594
1472923801, 15088
1472924701, 14579
1472925867, 16525
1472928300, 18522
1472929200, 18575
1472930101, 21706
1472933297, 23387
1472934600, 24655
1472957100, 18214
1472958000, 18003
1472958902, 17495
1473001201, 22290
1473003001, 19394
1473003900, 20041
1473004801, 18662
1473006600, 15610
1473007500, 17219
1473008401, 17464
1473009305, 18016
1473011101, 17316
1473022801, 19296
1473024600, 18230
1473026401, 20720
1473029101, 17630
1473030901, 23621
1473031801, 33973
1473041701, 26347
1473046201, 23801
1473047101, 24556
1473048001, 17587
1473048900, 17948
1473050701, 18520
1473052501, 17490
1473100201, 40434
1473102901, 50403
1473103800, 49444
1473106501, 51468
1473111001, 34842
1473116400, 31649
1473118201, 30550
1473119100, 29122
1473120000, 23067
1473120900, 26881
1473121800, 29977
1473122701, 28060
1473127200, 27403
1473128100, 27843
1473129900, 19815
1473131701, 19801
1473132601, 19750
