1471831201, 16838
1471832101, 16766
1471833002, 16906
1471834801, 16046
1471836600, 13116
1471837501, 14657
1471904101, 23228
1471906800, 18642
1471907701, 20533
1471911301, 19361
1471912201, 18882
1471914000, 18325
1471914901, 19009
1471915801, 18351
1471916701, 17158
1471917601, 17170
1471918500, 17261
1471919401, 13835
1471921201, 12033
1471922101, 13297
1471923001, 13904
1471923901, 14160
1471924801, 13250
1471926601, 13417
1471927500, 12101
1471928400, 12175
1471929301, 13201
1471952906, 37135
1472000401, 28838
1472001304, 26536
1472002200, 19583
1472003101, 19044
1472004001, 19877
1472004901, 19634
1472006703, 19022
1472007600, 16408
1472009403, 18883
1472011200, 18952
1472012101, 17063
1472013901, 18211
1472016601, 20939
1472017500, 22075
1472020201, 18552
1472086801, 17176
1472088601, 19296
1472091318, 17881
1472092218, 16392
1472093101, 16471
1472094001, 16407
1472096700, 17171
1472097601, 16134
1472153270, 52732
1472167099, 27896
1472169658, 27393
1472180600, 20763
1472185279, 17519
1472186768, 16489
1472187601, 16844
1472427902, 35219
1472428800, 37663
1472429701, 36815
1472430600, 36877
1472431501, 35814
1472433300, 29757
1472435101, 30494
1472436901, 28671
1472439601, 27216
1472441401, 20051
1472443200, 21220
1472444101, 20150
1472512501, 37352
1472513401, 37800
1472514301, 36890
1472515200, 37355
1472517001, 34211
1472517901, 28416
1472518801, 26733
1472519701, 24717
1472522401, 23176
1472523301, 23782
1472524200, 23760
1472526001, 14482
1472526905, 14596
1472528701, 14695
1472530501, 15816
1472531401, 16482
1472598901, 26695
1472599801, 27144
1472605203, 21714
1472606101, 17271
1472609701, 22352
1472610601, 21907
1472611501, 22129
1472612401, 22347
1472615100, 18425
1472616000, 19009
1472616901, 19675
1472617801, 17547
1472618701, 12132
1472620501, 14693
1472639401, 36090
1472658177, 40450
1472666401, 63022
1472686201, 26940
1472687100, 28333
1472688000, 28196
1472689800, 26523
1472691600, 25192
1472692501, 20716
1472693400, 19098
1472694300, 19918
1472695201, 20664
1472697000, 20617
1472724900, 22086
1472733900, 26953
1472773501, 13851
1472776200, 11774
1472777102, 12744
1472778001, 14109
1472778901, 15383
1472783401, 13116
1472784300, 14833
1472785200, 15842
1472786263, 14706
1472788801, 18479
1472790600, 16918
1472791501, 16502
1472792400, 15844
1472862600, 35277
1472863501, 33704
1472865300, 34888
1472866201, 32890
1472868900, 33951
1472870700, 32230
1472871601, 32563
1472872501, 32878
1472873401, 31350
1472875201, 33711
1472876100, 31091
1472877001, 31326
1472878800, 34886
1472879701, 37024
1472880601, 32834
1472881501, 33051
1472882400, 31433
1472887802, 40721
1472903100, 51697
1472904002, 47562
1472904901, 50505
1472906701, 52511
1472909401, 52388
1472911200, 59494
1472912101, 47380
1472913005, 24984
1472919301, 42894
1472920200, 44905
1472921101, 47211
1472922063, 47258
1472922901, 48585
1472923801, 50294
1472924701, 49699
1472925867, 57436
1472928300, 51553
1472929200, 54681
1472930101, 57704
1472933297, 49243
1472934600, 34654
1472957100, 15539
1472958000, 17346
1472958902, 17409
1473001201, 51963
1473003001, 58230
1473003900, 62249
1473004801, 66627
1473006600, 53917
1473007500, 50935
1473008401, 53379
1473009305, 55073
1473011101, 55287
1473022801, 53540
1473024600, 54623
1473026401, 51434
1473029101, 40612
1473030901, 36135
1473031801, 14413
1473041701, 21791
1473046201, 19847
1473047101, 19997
1473048001, 21833
1473048900, 23243
1473050701, 23658
1473052501, 25476
1473100201, 54039
1473102901, 54592
1473103800, 56769
1473106501, 38079
1473111001, 37800
1473116400, 31234
1473118201, 26813
1473119100, 10965
1473120000, 13872
1473120900, 14915
1473121800, 15225
1473122701, 16582
1473127200, 17670
1473128100, 17900
1473129900, 19496
1473131701, 20501
1473132601, 20986
